team_id,player_p,name_p,player_q,name_q,minutes_together,n_interactions,joi,joi90,p_initiates_frac
368,4608,Niklas Süle,4618,Leon Goretzka,174.05,10,0.02601137857971297,0.013450296306659967,0.8
382,13996,Hassan Tambakti,13999,Salman Al-Faraj,48.53333333333333,5,0.007249589422377121,0.013443606758529002,0.4
364,1531,Lionel Messi,13226,German Pezzella,29.85,1,0.0044455010127173655,0.01340352064135889,1.0
365,6020,Cristiano Ronaldo,8564,Pepe,215.4,3,0.03206653812034116,0.013398274980643938,0.0
374,1785,Bono,13864,Yahia Attiat-Allah,286.01666666666665,10,0.04249659912985532,0.01337227640004771,0.5
384,589,Neco Williams,8062,Aaron Ramsey,201.04999999999998,8,0.029870999934586386,0.013371748292030713,0.25
366,8327,Marten De Roon,11094,Cody Gakpo,181.06666666666666,5,0.026795151843516843,0.013318650584958666,0.6
58,3301,Héctor Moreno,3387,Orbelín Pineda,76.28333333333333,2,0.011260852667907661,0.013285690278938469,0.0
379,3934,Karl Toko Ekambi,8018,Andre Onana,73.75,1,0.010881024105829924,0.013278537891860247,0.0
360,13944,Abdelkarim Hassan,13960,Hasan Al-Haydos,208.18333333333334,9,0.030619374992877278,0.013237100709433777,0.6666666666666666
380,1025,Kamal Miller,4611,Alphonso Davies,284.9666666666667,22,0.04185986862206672,0.013220452132364035,0.5
366,8026,Daley Blind,11094,Cody Gakpo,411.5833333333333,14,0.06039342275008805,0.013206093656629904,0.6428571428571429
374,4324,Azzedine Ounahi,13044,Jawad El Yamiq,211.8,26,0.03107431134713909,0.013204381592268733,0.34615384615384615
376,7419,Krystian Bielik,13848,Kamil Glik,235.2,11,0.03449560029379662,0.013199847051197686,0.45454545454545453
368,26,Leroy Sané,4623,Serge Gnabry,115.18333333333334,3,0.01688295719183716,0.013191718830259104,1.0
363,158,Mattéo Guendouzi,3888,Aurélien Tchouaméni,78.08333333333333,10,0.011415387372668222,0.013157543609905741,0.4
373,12222,Majid Hosseini,13975,Milad Mohammadi,212.0,4,0.03092826117874449,0.013129922198523604,0.75
371,1687,Luka Modric,13856,Josip Sutalo,96.13333333333334,23,0.014018052990066462,0.013123697320797312,0.4782608695652174
372,2059,Edouard Mendy,3978,Pape Gueye,169.15,3,0.02458107372875178,0.013078904141812947,0.6666666666666666
373,13977,Morteza Pouraliganji,13983,Mehdi Torabi,95.25,4,0.013833487136922734,0.01307101146795849,0.5
51,5135,Josh Sargent,8343,Sergiño Dest,150.38333333333333,3,0.02183801172029838,0.013069407435399675,0.3333333333333333
362,112,Michy Batshuayi,1960,Timothy Castagne,151.8,2,0.022038754814258668,0.013066455423473518,0.0
377,4280,Ui-jo Hwang,13907,Seun-gyu Kim,127.18333333333334,1,0.018444041604554467,0.013051739570776323,1.0
364,8023,Lisandro Martinez,8419,Gonzalo Montiel,80.48333333333333,2,0.011657391410921144,0.013035807334639507,1.0
383,213,Daniel Amartey,444,Tariq Lamptey,112.66666666666667,6,0.01630944426034937,0.013028254290811626,0.5
372,3978,Pape Gueye,7988,Boulaye Dia,116.78333333333333,2,0.016897826062525722,0.013022443376286413,0.5
375,1550,Nemanja Maksimovic,4734,Filip Kostic,124.51666666666668,4,0.018014057834259783,0.013020467448133156,0.5
361,1697,Rodrygo,1926,Thiago Silva,111.08333333333334,6,0.016052586119405826,0.013005846218273286,0.6666666666666666
361,3930,Lucas Paquetá,9330,Dani Alves,31.583333333333332,7,0.004561341452130496,0.012998017858313816,0.7142857142857143
52,1682,Daniel Carvajal,8341,Gavi,86.19999999999999,4,0.012447832753799997,0.01299657712113689,0.75
371,4883,Andrej Kramaric,13860,Marko Livaja,184.03333333333333,5,0.026552929079183593,0.012985493300814293,0.4
374,8027,Noussair Mazraoui,13866,Selim Amallah,265.95,9,0.038361721317838604,0.01298196998911628,0.4444444444444444
51,1067,Brenden Aaronson,1971,Tim Ream,130.73333333333335,7,0.018854349626684558,0.012979791940858822,0.42857142857142855
362,22,Kevin De Bruyne,241,Leander Dendoncker,166.63333333333333,12,0.024008432699637684,0.012967147087221796,0.3333333333333333
368,4602,Manuel Neuer,4621,Jamal Musiala,274.0333333333333,2,0.0394202897408947,0.012946695329085961,0.5
373,13980,Saeid Ezatolahi,13983,Mehdi Torabi,75.30000000000001,6,0.010816019514517888,0.0129275133639656,0.16666666666666666
375,9947,Milos Veljkovic,12576,Nikola Milenkovic,229.0,39,0.03281161570471067,0.01289539481844524,0.6410256410256411
378,14013,Aymen Dahmen,14018,Nader Ghandri,102.7,2,0.014714313732049,0.012894724789526872,0.5
385,13371,Bryan Oviedo,13788,Yeltsin Tejeda,269.9,30,0.038573382277608745,0.012862558002907698,0.5333333333333333
372,2059,Edouard Mendy,13228,Youssouf Sabaly,387.2166666666667,11,0.05532309592706172,0.012858637197354335,0.6363636363636364
381,1287,José Cifuentes,13937,Angelo Preciado,51.75,11,0.007366759846698748,0.01281175625512826,0.45454545454545453
383,1363,Inaki Williams,14040,Andre Ayew,207.79999999999998,2,0.029545018655816394,0.012796206347562443,0.0
51,328,DeAndre Yedlin,940,Matt Turner,48.2,2,0.006845189112503659,0.012781473446583595,0.5
377,1257,In-beom Hwang,4915,Hee-chan Hwang,96.18333333333332,18,0.013619493539540648,0.01274393781208101,0.3888888888888889
372,3848,Abdou Diallo,3858,Idrissa Gueye,254.48333333333335,21,0.03589557130425261,0.01269474654810165,0.3333333333333333
365,133,Bruno Fernandes,2066,Ruben Dias,384.9,20,0.054285135973216256,0.012693328754454308,0.3
363,3888,Aurélien Tchouaméni,3968,Steve Mandanda,102.7,3,0.01447680006798376,0.012686582338057823,0.0
52,9,Aymeric Laporte,1383,Koke,64.78333333333333,16,0.009128468072737705,0.012681689630250478,0.375
380,1225,Richie Laryea,8627,Atiba Hutchinson,148.05,6,0.02086041089539615,0.012681100848265136,0.3333333333333333
57,5098,Ko Itakura,13801,Yuki Soma,81.56666666666666,1,0.011485717884179089,0.012673248176249916,1.0
367,92,Andreas Christensen,8099,Rasmus Kristensen,236.54999999999998,7,0.03326102715820003,0.012654797904197856,0.5714285714285714
373,13977,Morteza Pouraliganji,13978,Ramin Rezaeian,202.0,8,0.028311765011753868,0.012614152728009148,0.5
50,21,Phil Foden,74,Eric Dier,33.46666666666667,4,0.004690261772406285,0.012613253770415308,0.75
380,963,Tajon Buchanan,1025,Kamal Miller,270.08333333333337,10,0.03775006714884058,0.012579473162834871,0.2
374,401,Sofiane Boufal,13866,Selim Amallah,307.41666666666663,5,0.04293674270442209,0.012570258097255586,0.6
383,1910,Mohammed Salisu,9980,Daniel-Kofi Kyereh,59.3,2,0.008251946250885945,0.012524033095779681,1.0
372,13228,Youssouf Sabaly,13901,Pape Abou Cissé,121.41666666666666,3,0.01683677281032013,0.012480243400923638,0.0
362,66,Toby Alderweireld,11994,Dries Mertens,85.05000000000001,2,0.011756935353615947,0.012441201432397825,1.0
378,12862,Wajdi Kechrida,14022,Aissa Laidouni,103.33333333333334,4,0.014260763039085859,0.012420664582429616,0.0
380,1225,Richie Laryea,14031,Milan Borjan,163.63333333333333,4,0.0225639076520681,0.012410379030471354,1.0
58,3303,Jesús Gallardo,3414,Alexis Vega,201.43333333333334,15,0.027607772815538646,0.012335096243911029,0.26666666666666666
50,47,Jordan Henderson,371,Jack Grealish,62.233333333333334,2,0.008525413476643791,0.012329199993003876,0.0
378,12862,Wajdi Kechrida,14013,Aymen Dahmen,136.53333333333333,2,0.01859738942302876,0.012259021348187904,0.0
57,8927,Ao Tanaka,11841,Hidemasa Morita,86.51666666666667,8,0.011775913072341871,0.01225003478918245,0.25
368,26,Leroy Sané,4621,Jamal Musiala,126.7,12,0.017177011729478553,0.012201507937277582,0.5833333333333334
371,8330,Mario Pasalic,13861,Bruno Petkovic,72.0,2,0.00974576277203391,0.012182203465042389,0.0
382,13996,Hassan Tambakti,14010,Firas Al-Buraikan,185.93333333333334,2,0.025153762526589976,0.012175539408711532,1.0
51,940,Matt Turner,1336,Timothy Weah,317.6333333333333,4,0.0429371372023313,0.012166047900755012,0.75
371,4926,Borna Sosa,13854,Dominik Livakovic,426.5,11,0.05759523582095122,0.012153742611689588,0.36363636363636365
365,17,João Cancelo,8538,Diogo Costa,344.51666666666665,10,0.04647737643960184,0.012141542875228579,0.5
364,453,Alexis Mac Allister,6895,Rodrigo de Paul,460.5,37,0.06211991384732735,0.01214069977472196,0.6216216216216216
377,83,Heung-min Son,13911,Young-gwon Kim,373.2,9,0.05027131875200382,0.012123308380708317,0.3333333333333333
386,435,Mathew Ryan,13823,Craig Goodwin,245.08333333333331,3,0.03297278643361956,0.01210833367844581,1.0
383,213,Daniel Amartey,14040,Andre Ayew,207.79999999999998,1,0.02794725581315074,0.01210420126652342,0.0
370,320,Fabian Schär,4661,Manuel Akanji,149.43333333333334,19,0.020041092423283204,0.012070254192028698,0.5789473684210527
367,92,Andreas Christensen,9089,Andreas Skov Olsen,133.41666666666669,1,0.017890803105232903,0.012068749127827315,1.0
383,213,Daniel Amartey,4231,Alexander Djiku,110.53333333333333,8,0.014821363354694878,0.012068058220047096,0.5
367,1536,Martin Braithwaite,2073,Joachim Andersen,106.6,3,0.014259710694160016,0.012039155370303953,0.6666666666666666
384,7008,Brennan Johnson,7966,Kieffer Moore,110.98333333333333,2,0.014810730563371254,0.012010503835741818,0.5
374,12586,Sofyan Amrabat,13870,Abderrazak Hamdallah,87.11666666666666,2,0.011608287116692356,0.011992490994861053,0.5
369,2077,Edinson Cavani,13926,Diego Godin,96.1,1,0.01278424565421887,0.0119727586772081,0.0
379,4207,Christopher Wooh,13872,Collins Fai,100.05,4,0.01330228700250576,0.011966075264622874,0.75
367,4673,Thomas Delaney,8578,Simon Kjaer,45.5,9,0.0060376593281686,0.0119426228469269,0.4444444444444444
374,233,Romain Saïss,4002,Nayef Aguerd,369.15,48,0.04889342546356282,0.01192038003987716,0.6041666666666666
371,8129,Marcelo Brozovic,13854,Dominik Livakovic,515.6833333333334,12,0.06823880351613582,0.011909425648399643,0.3333333333333333
386,449,Aaron Mooy,13813,Fran Karacic,100.55,4,0.0132560645502549,0.011865199497990463,0.75
368,4608,Niklas Süle,4623,Serge Gnabry,265.73333333333335,18,0.03495569181880592,0.011838982427342697,0.6666666666666666
381,3734,Félix Torres,11960,Enner Valencia,262.56666666666666,4,0.03448686497239076,0.011821065815088872,0.75
369,1684,Federico Valverde,13930,Giorgian De Arrascaeta,118.16666666666666,10,0.015501692739659265,0.011806648913139638,0.5
362,1960,Timothy Castagne,4669,Thomas Meunier,210.96666666666667,3,0.027653112470094464,0.011797030126284571,1.0
372,3895,Ismail Jakobs,3996,Bamba Dieng,93.15,1,0.012194929239911216,0.011782540328416633,1.0
362,241,Leander Dendoncker,1672,Thibaut Courtois,166.63333333333333,19,0.02178406362664924,0.011765747507892168,0.47368421052631576
380,1225,Richie Laryea,8551,Stephen Eustaquio,124.2,9,0.016226079725573044,0.011758028786647133,0.3333333333333333
380,8627,Atiba Hutchinson,14031,Milan Borjan,164.23333333333332,8,0.02140885609595103,0.011732070521426382,0.25
361,3924,Bruno Guimarães,8050,Alex Sandro,27.866666666666667,1,0.0036235886512436533,0.011702977701385004,1.0
365,27,Bernardo Silva,1876,William Carvalho,210.13333333333333,34,0.0273163167859767,0.011699564613283168,0.5882352941176471
50,25,Raheem Sterling,118,Harry Maguire,159.48333333333332,9,0.020716307515701037,0.01169067411273755,0.5555555555555556
366,8033,Davy Klaassen,8045,Matthijs De Ligt,21.983333333333334,1,0.0028499343425159515,0.011667661447752949,1.0
386,4739,Ajdin Hrustic,8257,Harry Souttar,80.33333333333333,2,0.010372920944071695,0.011621114750619742,0.0
50,123,Luke Shaw,163,Bukayo Saka,289.8,6,0.037404339531987164,0.011616254513039492,0.3333333333333333
369,7584,Rodrigo Bentancur,13924,Sergio Rochet,231.73333333333335,5,0.02984558692172085,0.011591352803315058,0.4
369,1684,Federico Valverde,2077,Edinson Cavani,141.38333333333333,7,0.018169415839732597,0.011566055114294004,0.2857142857142857
373,12222,Majid Hosseini,13969,Hossein Hosseini,186.2,5,0.023886472592611542,0.011545556032948653,0.8
377,1830,Kang-in Lee,12502,Min Jae Kim,79.73333333333333,1,0.010193265629459875,0.01150577642121307,0.0
373,7441,Sardar Azmoun,13982,Ahmad Nourollahi,119.69999999999999,1,0.015257333335855546,0.01147167919989139,0.0
377,4915,Hee-chan Hwang,13911,Young-gwon Kim,109.3,3,0.013915790292986643,0.011458564742623951,0.3333333333333333
380,926,Alistair Johnston,12315,Sam Adekugbe,105.65,2,0.013374445055572712,0.011393280217714566,0.5
372,214,Nampalys Mendy,3903,Krépin Diatta,185.83333333333334,17,0.023480604085611714,0.01137177238226935,0.5882352941176471
361,1926,Thiago Silva,3930,Lucas Paquetá,305.5833333333333,25,0.03859481004943864,0.01136689251524236,0.64
375,9947,Milos Veljkovic,12642,Ivan Ilić,40.75,3,0.005108276544535377,0.011282083165845004,0.6666666666666666
381,3734,Félix Torres,7571,Alan Franco,57.81666666666667,1,0.007236050093427798,0.011263958058377085,1.0
368,4608,Niklas Süle,4621,Jamal Musiala,266.43333333333334,6,0.03325959689337658,0.011234944527976576,0.6666666666666666
364,5116,Cristian Romero,8023,Lisandro Martinez,187.88333333333333,4,0.02345354848081372,0.011234734480297534,0.0
57,2090,Hiroki Sakai,2094,Junya Ito,89.80000000000001,7,0.01120975138575163,0.01123471742447268,0.5714285714285714
370,4732,Djibril Sow,8328,Remo Freuler,267.65,15,0.03338179581736372,0.011224964033486773,0.5333333333333333
52,1341,Unai Simon,1530,Pedri,339.35,5,0.042322513452869914,0.011224476825573279,0.6
58,2111,Hirving Lozano,3414,Alexis Vega,201.43333333333334,4,0.025100278293811288,0.011214752836884077,0.75
51,940,Matt Turner,1334,Weston McKennie,272.93333333333334,3,0.03396877549410274,0.011201232759413458,1.0
360,13953,Karim Boudiaf,13960,Hasan Al-Haydos,139.3,13,0.017244301589224742,0.011141329095694376,0.5384615384615384
374,1938,Hakim Ziyech,4002,Nayef Aguerd,350.8333333333333,15,0.043368814898252984,0.011125491707865373,0.26666666666666666
368,4618,Leon Goretzka,4623,Serge Gnabry,153.38333333333333,5,0.018908689749939717,0.011094960844254535,0.4
383,213,Daniel Amartey,1363,Inaki Williams,272.7,4,0.03353388626944454,0.011067289197836483,0.75
385,975,Ronald Matarrita,13790,Brandon Aguilera,16.95,1,0.0020830854378058056,0.011060630643216668,0.0
51,1336,Timothy Weah,1339,Tyler Adams,317.6333333333333,16,0.03899291588687706,0.011048470237650128,0.5625
371,8330,Mario Pasalic,13858,Josip Juranovic,233.83333333333331,29,0.028672263254851418,0.0110356537117746,0.4482758620689655
369,1684,Federico Valverde,13926,Diego Godin,159.55,15,0.019529960992180864,0.011016587209628817,0.6
52,1513,Jordi Alba,8341,Gavi,191.43333333333334,3,0.02341562405436948,0.011008564329931674,0.6666666666666666
361,44,Fabinho,13830,Pedro,36.516666666666666,1,0.004464247822706953,0.011002710288734618,1.0
52,1341,Unai Simon,1950,Ferran Torres,225.83333333333331,3,0.02757788159297527,0.010990447276905275,0.6666666666666666
378,7649,Mohamed Drager,9824,Montassar Talbi,137.68333333333334,2,0.016785032023915427,0.010971937166098934,0.0
374,1810,Youssef En-Nesyri,1938,Hakim Ziyech,536.0833333333334,10,0.06527139593999591,0.01095804564203258,0.4
372,3978,Pape Gueye,13901,Pape Abou Cissé,29.23333333333333,1,0.003558279869756836,0.01095479549412025,1.0
375,12561,Sergej Milinković-Savić,12643,Darko Lazović,32.016666666666666,2,0.003885299773354756,0.010921717218175786,0.5
52,96,César Azpilicueta,4908,Dani Olmo,144.81666666666666,4,0.017517718290588187,0.010886831484540938,0.75
386,449,Aaron Mooy,13823,Craig Goodwin,245.08333333333331,14,0.029595931115182092,0.010868278002174995,0.7142857142857143
57,4925,Hiroki Ito,10704,Kaoru Mitoma,34.7,10,0.004182654790762385,0.010848384183533562,0.5
374,1785,Bono,8027,Noussair Mazraoui,283.9666666666667,7,0.03399427039680518,0.01077409673334593,0.5714285714285714
365,1393,Joao Felix,8564,Pepe,252.76666666666665,8,0.030141339328591192,0.010732113436264833,0.5
378,14013,Aymen Dahmen,14029,Taha Yassine Khenissi,41.56666666666666,1,0.004949839068477615,0.010717374085717372,1.0
57,4928,Wataru Endo,13800,Ayase Ueda,46.416666666666664,2,0.00551755330006248,0.010698308014483803,0.5
374,233,Romain Saïss,13021,Abde Ezzalzouli,55.41666666666667,2,0.006553968576736732,0.010644039192294239,1.0
363,1675,Raphael Varane,4012,Eduardo Camavinga,82.08333333333334,1,0.009669942702425185,0.010602576770171776,0.0
51,802,Jesús Ferreira,1971,Tim Ream,47.166666666666664,2,0.0055533215186234905,0.010596443887126095,0.0
383,1910,Mohammed Salisu,8031,Mohammed Kudus,255.41666666666669,5,0.029939280451469815,0.010549567010632104,0.4
382,13987,Mohammed Al-Owais,13998,Salem Al-Dawsari,298.5,1,0.03495225169814263,0.010538367346173657,1.0
381,1034,Jhegson Méndez,6596,Jeremy Sarmiento,50.233333333333334,2,0.005878915244296644,0.010532893934705334,0.5
364,8138,Lautaro Martinez,13222,Nahuel Molina,138.31666666666666,4,0.016149308077397555,0.01050804477864162,0.75
369,7584,Rodrigo Bentancur,13929,Nicolas De La Cruz,19.833333333333332,3,0.002314867835399262,0.010504442278282365,0.6666666666666666
377,83,Heung-min Son,4280,Ui-jo Hwang,127.18333333333334,2,0.014810343884461459,0.0104803901161174,0.0
363,1789,Jules Kounde,4606,Dayot Upamecano,387.53333333333336,19,0.04510559745735143,0.010475237668574649,0.3684210526315789
374,1810,Youssef En-Nesyri,4324,Azzedine Ounahi,481.4666666666667,11,0.055983960860357534,0.010465016222858304,0.7272727272727273
50,1,Harry Kane,47,Jordan Henderson,242.98333333333335,6,0.02810385968818309,0.01040955088251517,0.6666666666666666
52,1696,Marco Asensio,8341,Gavi,207.65,6,0.023933959844064906,0.010373495718593025,0.5
376,12514,Piotr Zielinski,13851,Michal Skoras,47.18333333333333,3,0.0054370649281488045,0.010370946878136186,0.6666666666666666
368,4621,Jamal Musiala,4779,Nico Schlotterbeck,87.5,6,0.010080500804349551,0.010368515113045252,0.5
360,13942,Meshaal Barsham,13962,Almoez Ali,159.76666666666665,2,0.018370630071126198,0.010348571081168524,1.0
377,13911,Young-gwon Kim,13918,Sang-ho Na,124.36666666666667,1,0.014276500264306807,0.010331426082451991,1.0
368,4618,Leon Goretzka,4713,Jonas Hofmann,42.766666666666666,1,0.004908205981470881,0.01032903830862929,0.0
57,4928,Wataru Endo,9981,Ritsu Doan,190.79999999999998,15,0.021870573047608668,0.010316308041324844,0.4
375,1550,Nemanja Maksimovic,12776,Filip Djuricic,27.766666666666666,1,0.0031807463575377892,0.010309742095260541,1.0
363,61,Hugo Lloris,8054,Adrien Rabiot,484.0,8,0.0554078981089233,0.010303121549179952,0.5
371,6019,Nikola Vlasic,13854,Dominik Livakovic,169.9,1,0.019438814800339165,0.010297194420426868,0.0
57,9981,Ritsu Doan,13798,Yuto Nagatomo,110.16666666666667,2,0.012568385425405119,0.01026766736719934,1.0
378,4142,Dylan Bronn,7649,Mohamed Drager,137.68333333333334,14,0.01568716849649094,0.010254292444141274,0.5714285714285714
363,113,Olivier Giroud,5097,Ibrahima Konaté,153.39999999999998,1,0.01739069521850685,0.0102031458257211,0.0
377,5038,Jae-sung Lee,13923,Gue-sung Cho,138.96666666666667,6,0.015744225203889413,0.010196547865315764,0.5
370,320,Fabian Schär,4566,Rubén Vargas,131.96666666666667,4,0.014938615134925943,0.010187992135463512,0.5
380,4611,Alphonso Davies,12315,Sam Adekugbe,105.65,1,0.01195112327598476,0.010180795975756067,1.0
365,240,Rúben Neves,11853,Antonio Silva,64.68333333333334,17,0.0073004277108734954,0.010157771099901281,0.5882352941176471
51,916,Walker Zimmerman,5135,Josh Sargent,85.61666666666667,1,0.009652229047111816,0.010146396117267628,1.0
362,241,Leander Dendoncker,1694,Eden Hazard,61.75,2,0.006958727386971524,0.010142274734047566,0.0
378,14022,Aissa Laidouni,14023,Mohamed Ali Ben Romdhane,73.83333333333333,4,0.008295055219654377,0.010111353992355222,0.5
381,5195,Piero Hincapie,13935,Hernan Galindez,288.43333333333334,25,0.03233812694290375,0.010090482231115234,0.52
376,1896,Matty Cash,11113,Sebastian Szymanski,134.66666666666669,3,0.015045006859492614,0.010054831316987636,0.6666666666666666
372,474,Cheikhou Kouyaté,2059,Edouard Mendy,73.11666666666666,1,0.008157928699088551,0.010041671979730608,0.0
372,3848,Abdou Diallo,13228,Youssouf Sabaly,348.6666666666667,8,0.03884565576282391,0.010027081315451677,0.75
361,195,Richarlison,8061,Danilo,233.31666666666666,4,0.02596671511369227,0.01001644843302652,0.75
364,8420,Papu Gómez,13222,Nahuel Molina,107.43333333333334,8,0.011922597844224489,0.009987903871984524,0.375
360,13949,Tarek Salman,13956,Assim Madibo,13.65,1,0.0015138550686612448,0.009981461991173043,0.0
375,12642,Ivan Ilić,13904,Filip Mladenovic,8.916666666666666,1,0.0009879730630024102,0.009972064561145823,0.0
374,13021,Abde Ezzalzouli,13864,Yahia Attiat-Allah,58.15,2,0.0064363306103568125,0.009961646688428428,0.5
385,1593,Óscar Duarte,13790,Brandon Aguilera,105.95,4,0.011721482268848813,0.009956898576653073,0.5
381,2134,Moises Caicedo,13939,Djorkaeff Reasco,33.71666666666667,1,0.0037258774523257496,0.009945495918219993,0.0
374,12586,Sofyan Amrabat,13866,Selim Amallah,424.3,17,0.04684012909125418,0.009935450431800321,0.7058823529411765
372,214,Nampalys Mendy,7988,Boulaye Dia,236.9,8,0.026110541665451396,0.009919581046393523,0.375
52,9,Aymeric Laporte,1696,Marco Asensio,196.7166666666667,7,0.021623633894732694,0.009893046092650726,0.5714285714285714
362,455,Leandro Trossard,1672,Thibaut Courtois,112.63333333333334,1,0.012265590902627292,0.009800856891711658,0.0
376,8042,Wojciech Szczesny,12766,Bartosz Bereszynski,365.43333333333334,12,0.03979121623302671,0.00979989818746439,0.5
51,1971,Tim Ream,5135,Josh Sargent,162.53333333333336,3,0.017686101074367494,0.00979337016012966,0.3333333333333333
369,8009,Darwin Nunez,13930,Giorgian De Arrascaeta,89.63333333333334,1,0.009740056853959147,0.009779900894641017,0.0
382,13997,Abdullah Madu,14003,Mohamed Kanno,45.35,4,0.0049111516873140935,0.00974649728463657,0.25
373,12235,Ali Karimi,13982,Ahmad Nourollahi,83.16666666666666,3,0.008992557964791217,0.009731425452880277,0.6666666666666666
384,308,Harry Wilson,8062,Aaron Ramsey,167.16666666666666,5,0.018039582366628188,0.009712237764685166,0.6
373,457,Alireza Jahanbakhsh,13976,Sadegh Moharrami,59.88333333333333,2,0.006458632484633733,0.009706823105210732,1.0
360,13954,Abdulaziz Hatem,13962,Almoez Ali,162.46666666666667,2,0.0174265414551941,0.009653603186094394,0.5
378,14022,Aissa Laidouni,14028,Issam Jebali,189.83333333333334,6,0.020360255429152516,0.009652798886516557,0.3333333333333333
378,4142,Dylan Bronn,14013,Aymen Dahmen,170.53333333333333,6,0.018267481128704643,0.00964077385604037,0.6666666666666666
373,13968,Alireza Beiranvand,13982,Ahmad Nourollahi,89.61666666666666,1,0.009597436258604894,0.009638489082474694,1.0
373,457,Alireza Jahanbakhsh,13970,Roozbeh Cheshmi,84.75,1,0.009070710803578238,0.009632613242737951,0.0
371,40,Dejan Lovren,13857,Borna Barisic,90.0,1,0.009615420575539947,0.009615420575539947,1.0
364,3868,Ángel Di María,8419,Gonzalo Montiel,62.416666666666664,10,0.006666647348181027,0.009612789233692269,0.1
363,3878,Axel Disasi,4194,Randal Kolo Muani,102.7,2,0.010962221622798862,0.009606620701576413,0.5
368,3849,Thilo Kehrer,4602,Manuel Neuer,69.26666666666667,4,0.007390666296687389,0.009602886910999012,0.5
52,1394,Alvaro Morata,1682,Daniel Carvajal,51.93333333333334,1,0.005537136351419969,0.009595807540971705,0.0
363,61,Hugo Lloris,5097,Ibrahima Konaté,216.20000000000002,15,0.023045558752334994,0.009593433338159802,0.6
57,2095,Daichi Kamada,5098,Ko Itakura,262.8666666666667,7,0.027937641080344234,0.009565258802552552,0.5714285714285714
364,11,Nicolás Otamendi,10715,Julian Alvarez,474.16666666666663,8,0.05025384594644784,0.009538515575072702,0.625
367,8578,Simon Kjaer,9089,Andreas Skov Olsen,64.31666666666666,1,0.006816258435599933,0.009538169357926831,1.0
379,4316,Enzo Ebosse,13875,Vincent Aboubakar,100.05,1,0.010600183988750258,0.009535397890929768,1.0
377,1257,In-beom Hwang,4280,Ui-jo Hwang,112.7,3,0.01193963994925627,0.009534761272697997,0.6666666666666666
366,284,Nathan Aké,11094,Cody Gakpo,437.5833333333333,11,0.04635194146971318,0.009533440637457672,0.6363636363636364
369,8009,Darwin Nunez,13927,Guillermo Varela,161.88333333333333,4,0.017051889895745,0.00948009939637836,0.25
375,1550,Nemanja Maksimovic,12664,Saša Lukić,129.56666666666666,8,0.013636141273047454,0.009471978759256015,0.375
367,395,Pierre-Emile Höjbjerg,7443,Christian Eriksen,290.7833333333333,55,0.03058504679405195,0.00946634107226919,0.4727272727272727
386,7478,Milos Degenek,13821,Keanu Baccus,130.3,9,0.013654013190151018,0.009431014482836465,0.3333333333333333
380,1228,Jonathan Osorio,11790,Steven Vitoria,125.01666666666668,7,0.013085792853699502,0.009420514786025505,0.7142857142857143
375,1702,Luka Jovic,12576,Nikola Milenkovic,46.06666666666667,3,0.0048168918763620595,0.009410714953818785,0.6666666666666666
377,2443,Moon-hwan Kim,13911,Young-gwon Kim,373.2,3,0.038759238864010406,0.0093470833273337,0.0
382,13990,Yasser Al-Shahrani,13994,Saud Abdulhamid,98.61666666666666,1,0.010221708048629822,0.009328582636910773,0.0
374,12586,Sofyan Amrabat,13862,Munir,95.26666666666667,3,0.00987283708320636,0.009327032933749887,0.6666666666666666
381,7571,Alan Franco,13049,Gonzalo Plata,57.81666666666667,3,0.005980659202601218,0.009309760649768399,0.3333333333333333
386,6967,Riley McGree,13815,Mathew Leckie,267.48333333333335,9,0.027653845682097958,0.00930467734334407,0.3333333333333333
366,37,Virgil van Dijk,11094,Cody Gakpo,437.59999999999997,11,0.045049092598226564,0.009265124163255008,0.45454545454545453
365,1393,Joao Felix,1907,Vitinha,29.466666666666665,2,0.003030600238510898,0.00925635819454686,0.5
381,2134,Moises Caicedo,9837,Jackson Porozo,108.36666666666667,5,0.011118772926260113,0.00923429311008991,0.2
381,4560,Carlos Gruezo,13049,Gonzalo Plata,52.35,6,0.005369789243011673,0.009231729357613192,0.5
361,1676,Eder Militao,1926,Thiago Silva,248.31666666666666,42,0.0254339163850454,0.00921827964824788,0.3333333333333333
384,137,Daniel James,6018,Connor Roberts,89.56666666666666,5,0.009172043351410232,0.009216418700709947,0.2
57,8927,Ao Tanaka,13799,Shuichi Gonda,157.21666666666667,6,0.016006524625867425,0.009163069328918064,0.16666666666666666
386,449,Aaron Mooy,8257,Harry Souttar,386.9,31,0.0391982662901245,0.009118232013727592,0.41935483870967744
385,649,Francisco Calvo,1593,Óscar Duarte,194.39999999999998,11,0.019681268803440868,0.009111698520111514,0.5454545454545454
52,1519,Sergio Busquets,1682,Daniel Carvajal,146.06666666666666,9,0.014781555434660167,0.00910775893965825,0.3333333333333333
363,3878,Axel Disasi,10756,Jordan Veretout,62.78333333333333,2,0.006333949894071184,0.009079726421020546,0.0
363,4606,Dayot Upamecano,8054,Adrien Rabiot,484.0,48,0.04875016249474854,0.009065112860593737,0.5833333333333334
374,401,Sofiane Boufal,1810,Youssef En-Nesyri,461.05,9,0.04637110483303382,0.009051945418008989,0.4444444444444444
363,61,Hugo Lloris,8583,Theo Hernandez,548.4166666666667,14,0.05513768018099977,0.009048578422045244,0.42857142857142855
